No,Current distance,Vr Ori SSM,Speed,Mode SSM ori,Mode Collab,x,y,z,rx,ry,rz
1924,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1925,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1926,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1927,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1928,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1929,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1930,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1931,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1932,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1933,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1934,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1935,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1936,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1937,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1938,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1939,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1940,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1941,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1942,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1943,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1944,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1945,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1946,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1947,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1948,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1949,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1950,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1951,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1952,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1953,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1954,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1955,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1956,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1957,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1958,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1959,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1960,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1961,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1962,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1963,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1964,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1965,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1966,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1967,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1968,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1969,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1970,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1971,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1972,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1973,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1974,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1975,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1976,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1977,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1978,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1979,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1980,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1981,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1982,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1983,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1984,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1985,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1986,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1987,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1988,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1989,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1990,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1991,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1992,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1993,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1994,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1995,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1996,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1997,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1998,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
1999,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2000,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2001,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2002,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2003,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2004,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2005,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2006,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2007,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2008,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2009,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2010,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2011,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2012,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2013,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2014,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2015,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2016,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2017,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2018,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2019,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2020,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2021,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2022,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2023,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2024,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2025,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2026,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2027,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2028,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2029,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2030,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2031,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2032,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2033,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2034,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2035,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2036,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2037,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2038,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2039,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2040,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2041,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2042,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2043,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2044,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2045,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2046,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2047,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2048,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2049,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2050,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2051,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2052,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2053,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2054,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2055,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2056,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2057,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2058,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2059,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2060,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2061,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2062,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2063,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2064,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2065,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2066,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2067,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2068,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2069,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2070,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2071,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2072,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2073,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2074,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2075,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2076,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2077,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2078,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2079,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2080,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2081,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2082,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2083,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2084,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2085,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2086,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2087,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2088,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2089,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2090,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2091,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2092,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2093,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2094,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2095,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2096,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2097,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2098,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2099,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2100,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2101,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2102,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2103,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2104,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2105,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2106,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2107,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2108,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2109,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2110,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2111,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2112,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2113,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2114,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2115,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2116,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2117,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2118,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2119,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2120,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2121,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2122,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2123,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2124,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2125,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2126,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2127,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2128,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2129,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2130,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2131,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2132,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2133,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2134,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2135,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2136,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2137,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2138,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2139,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2140,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2141,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2142,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2143,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2144,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2145,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2146,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2147,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2148,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2149,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2150,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2151,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2152,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2153,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2154,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2155,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2156,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2157,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2158,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2159,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2160,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2161,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2162,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2163,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2164,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2165,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2166,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2167,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2168,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2169,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2170,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2171,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2172,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2173,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2174,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2175,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2176,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2177,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2178,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2179,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2180,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2181,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2182,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2183,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2184,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2185,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2186,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2187,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2188,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2189,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2190,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2191,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2192,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2193,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2194,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2195,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2196,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2197,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2198,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2199,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2200,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2201,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2202,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2203,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2204,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2205,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2206,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2207,1183.33,0,250,3,4,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2208,1213.96,0,250,2,3,415.92,253.78,20.807,-179.3971,-2.8402,10.0858
2209,1213.96,0,250,2,3,415.924,253.78,49.285,-179.3976,-2.8407,10.0865
2210,1204.78,0,250,2,3,415.922,253.78,50.084,-179.3977,-2.8406,10.0867
2211,1245.18,0,250,2,3,415.916,253.777,85.566,-179.3971,-2.8395,10.0852
2212,1272.28,0,250,2,3,415.917,253.778,120.798,-179.3975,-2.8395,10.0867
2213,1272.28,0,250,2,3,415.919,253.779,145.769,-179.3977,-2.8398,10.0874
2214,1272.28,0,250,2,3,415.917,253.777,145.804,-179.398,-2.8392,10.0873
2215,1272.28,0,250,2,3,415.917,253.777,145.804,-179.398,-2.8392,10.0873
2216,1272.28,0,250,2,3,415.919,253.778,145.846,-179.3979,-2.8394,10.0873
2217,1272.28,0,250,2,3,415.916,253.775,146.361,-179.3984,-2.8391,10.0865
2218,1272.28,0,250,2,3,415.917,253.778,147.202,-179.3978,-2.8391,10.087
2219,1272.28,0,250,2,3,415.916,253.777,148.001,-179.3983,-2.8393,10.088
2220,1272.28,0,250,2,3,415.915,253.777,148.642,-179.3975,-2.8392,10.0866
2221,1272.28,0,250,2,3,415.915,253.776,149.479,-179.3983,-2.839,10.0875
2222,1272.28,0,250,2,3,415.914,253.778,150.282,-179.3977,-2.839,10.0881
2223,1272.28,0,250,2,3,415.917,253.777,151.121,-179.3982,-2.839,10.0868
2224,1272.28,0,250,2,3,415.916,253.779,151.955,-179.3975,-2.839,10.0873
2225,1272.28,0,250,2,3,415.918,253.779,152.761,-179.3979,-2.8396,10.0883
2226,1272.28,0,250,2,3,415.917,253.775,153.602,-179.3983,-2.8396,10.0871
2227,1272.28,0,250,2,3,415.916,253.777,154.403,-179.3979,-2.8391,10.0877
2228,1272.28,0,250,2,3,415.919,253.778,155.277,-179.3984,-2.8394,10.0886
2229,1272.28,0,250,2,3,415.917,253.779,155.883,-179.3975,-2.8395,10.0872
2230,1272.28,0,250,2,3,415.917,253.778,156.722,-179.3983,-2.8391,10.0882
2231,1272.28,0,250,2,3,415.917,253.778,157.563,-179.3974,-2.8395,10.0865
2232,1272.28,0,250,2,3,415.915,253.776,158.397,-179.3984,-2.8385,10.0875
2233,1272.28,0,250,2,3,415.919,253.778,159.241,-179.3985,-2.8395,10.0884
